timestamp,demand_kwh,pv_kwh,soc_kwh,grid_import_kwh,grid_export_kwh,charge_kwh,discharge_kwh
2024-02-24 03:00:00,46.136750056801674,4.60967726008783,60.0,41.527072796713846,0.0,0.0,0.0
2024-02-24 04:00:00,46.136750056801674,11.65682937730145,60.0,34.479920679500225,0.0,0.0,0.0
2024-02-24 05:00:00,46.136750056801674,26.73491384658539,60.0,19.401836210216285,0.0,0.0,0.0
2024-02-24 06:00:00,173.01281271300624,55.61162270682678,60.0,117.40119000617946,0.0,0.0,0.0
2024-02-24 07:00:00,576.7093757100208,104.91577085461473,60.0,471.7936048554061,0.0,0.0,0.0
2024-02-24 08:00:00,576.7093757100208,179.51651708831346,60.0,397.1928586217074,0.0,0.0,0.0
2024-02-24 09:00:00,576.7093757100208,278.58419952492386,60.0,298.12517618509696,0.0,0.0,0.0
2024-02-24 10:00:00,461.36750056801674,392.10012217908996,60.0,69.26737838892677,0.0,0.0,0.0
2024-02-24 11:00:00,461.36750056801674,500.5251493278201,97.14820736935386,0.0,0.0,39.15764875980335,0.0
2024-02-24 12:00:00,461.36750056801674,579.4864155899323,209.20564923449314,0.0,0.0,118.1189150219156,0.0
2024-02-24 13:00:00,461.36750056801674,608.4838344827585,348.77245808983105,0.0,0.0,147.1163339147418,0.0
2024-02-24 14:00:00,461.36750056801674,579.4864155899323,460.8298999549703,0.0,0.0,118.1189150219156,0.0
2024-02-24 15:00:00,461.36750056801674,500.5251493278201,497.9781073243241,0.0,0.0,39.15764875980335,0.0
2024-02-24 16:00:00,461.36750056801674,392.10012217908996,424.9638795717464,0.0,0.0,0.0,69.26737838892677
2024-02-24 17:00:00,461.36750056801674,278.58419952492386,232.29336305827835,0.0,0.0,0.0,182.78330104309288
2024-02-24 18:00:00,346.0256254260125,179.51651708831346,60.00000000000003,3.0572724393569786,0.0,0.0,163.45183589834204
2024-02-24 19:00:00,346.0256254260125,104.91577085461473,60.0,241.10985457139773,0.0,0.0,2.6963201038669063e-14
2024-02-24 20:00:00,144.1773439275052,55.61162270682678,60.0,88.56572122067843,0.0,0.0,0.0
2024-02-24 21:00:00,144.1773439275052,26.73491384658539,60.0,117.44243008091982,0.0,0.0,0.0
2024-02-24 22:00:00,144.1773439275052,11.65682937730145,60.0,132.52051455020376,0.0,0.0,0.0
2024-02-24 23:00:00,46.136750056801674,4.60967726008783,60.0,41.527072796713846,0.0,0.0,0.0
2024-02-25 00:00:00,46.13675005680167,0.15866142033200686,60.0,45.97808863646966,0.0,0.0,0.0
2024-02-25 01:00:00,46.13675005680167,0.5377940202605747,60.0,45.59895603654109,0.0,0.0,0.0
2024-02-25 02:00:00,46.13675005680167,1.6532899650366728,60.0,44.483460091765,0.0,0.0,0.0
2024-02-25 03:00:00,46.13675005680167,4.60967726008783,60.0,41.52707279671384,0.0,0.0,0.0
2024-02-25 04:00:00,46.13675005680167,11.65682937730145,60.0,34.47992067950022,0.0,0.0,0.0
2024-02-25 05:00:00,46.13675005680167,26.73491384658539,60.0,19.401836210216278,0.0,0.0,0.0
2024-02-25 06:00:00,173.01281271300624,55.61162270682678,60.0,117.40119000617946,0.0,0.0,0.0
2024-02-25 07:00:00,576.7093757100208,104.91577085461473,60.0,471.7936048554061,0.0,0.0,0.0
2024-02-25 08:00:00,576.7093757100208,179.51651708831346,60.0,397.1928586217074,0.0,0.0,0.0
2024-02-25 09:00:00,576.7093757100208,278.58419952492386,60.0,298.12517618509696,0.0,0.0,0.0
2024-02-25 10:00:00,461.36750056801674,392.10012217908996,60.0,69.26737838892677,0.0,0.0,0.0
2024-02-25 11:00:00,461.36750056801674,500.5251493278201,97.14820736935386,0.0,0.0,39.15764875980335,0.0
2024-02-25 12:00:00,461.36750056801674,579.4864155899323,209.20564923449314,0.0,0.0,118.1189150219156,0.0
2024-02-25 13:00:00,461.36750056801674,608.4838344827585,348.77245808983105,0.0,0.0,147.1163339147418,0.0
2024-02-25 14:00:00,461.36750056801674,579.4864155899323,460.8298999549703,0.0,0.0,118.1189150219156,0.0
2024-02-25 15:00:00,461.36750056801674,500.5251493278201,497.9781073243241,0.0,0.0,39.15764875980335,0.0
2024-02-25 16:00:00,461.36750056801674,392.10012217908996,424.9638795717464,0.0,0.0,0.0,69.26737838892677
2024-02-25 17:00:00,461.36750056801674,278.58419952492386,232.29336305827835,0.0,0.0,0.0,182.78330104309288
2024-02-25 18:00:00,346.0256254260125,179.51651708831346,60.00000000000003,3.0572724393569786,0.0,0.0,163.45183589834204
2024-02-25 19:00:00,346.0256254260125,104.91577085461473,60.0,241.10985457139773,0.0,0.0,2.6963201038669063e-14
2024-02-25 20:00:00,144.1773439275052,55.61162270682678,60.0,88.56572122067843,0.0,0.0,0.0
2024-02-25 21:00:00,144.1773439275052,26.73491384658539,60.0,117.44243008091982,0.0,0.0,0.0
2024-02-25 22:00:00,144.1773439275052,11.65682937730145,60.0,132.52051455020376,0.0,0.0,0.0
2024-02-25 23:00:00,46.13675005680167,4.60967726008783,60.0,41.52707279671384,0.0,0.0,0.0
2024-02-26 00:00:00,46.13675005680167,0.15866142033200686,60.0,45.97808863646966,0.0,0.0,0.0
2024-02-26 01:00:00,46.13675005680167,0.5377940202605747,60.0,45.59895603654109,0.0,0.0,0.0
2024-02-26 02:00:00,46.13675005680167,1.6532899650366728,60.0,44.483460091765,0.0,0.0,0.0
2024-02-26 03:00:00,46.13675005680167,4.60967726008783,60.0,41.52707279671384,0.0,0.0,0.0
2024-02-26 04:00:00,46.13675005680167,11.65682937730145,60.0,34.47992067950022,0.0,0.0,0.0
2024-02-26 05:00:00,46.13675005680167,26.73491384658539,60.0,19.401836210216278,0.0,0.0,0.0
2024-02-26 06:00:00,173.01281271300624,55.61162270682678,60.0,117.40119000617946,0.0,0.0,0.0
2024-02-26 07:00:00,576.7093757100208,104.91577085461473,60.0,471.7936048554061,0.0,0.0,0.0
2024-02-26 08:00:00,576.7093757100208,179.51651708831346,60.0,397.1928586217074,0.0,0.0,0.0
2024-02-26 09:00:00,576.7093757100208,278.58419952492386,60.0,298.12517618509696,0.0,0.0,0.0
2024-02-26 10:00:00,461.36750056801674,392.10012217908996,60.0,69.26737838892677,0.0,0.0,0.0
2024-02-26 11:00:00,461.36750056801674,500.5251493278201,97.14820736935386,0.0,0.0,39.15764875980335,0.0
2024-02-26 12:00:00,461.36750056801674,579.4864155899323,209.20564923449314,0.0,0.0,118.1189150219156,0.0
2024-02-26 13:00:00,461.36750056801674,608.4838344827585,348.77245808983105,0.0,0.0,147.1163339147418,0.0
2024-02-26 14:00:00,461.36750056801674,579.4864155899323,460.8298999549703,0.0,0.0,118.1189150219156,0.0
2024-02-26 15:00:00,461.36750056801674,500.5251493278201,497.9781073243241,0.0,0.0,39.15764875980335,0.0
2024-02-26 16:00:00,461.36750056801674,392.10012217908996,424.9638795717464,0.0,0.0,0.0,69.26737838892677
2024-02-26 17:00:00,461.36750056801674,278.58419952492386,232.29336305827835,0.0,0.0,0.0,182.78330104309288
2024-02-26 18:00:00,346.0256254260125,179.51651708831346,60.00000000000003,3.0572724393569786,0.0,0.0,163.45183589834204
2024-02-26 19:00:00,346.0256254260125,104.91577085461473,60.0,241.10985457139773,0.0,0.0,2.6963201038669063e-14
2024-02-26 20:00:00,144.1773439275052,55.61162270682678,60.0,88.56572122067843,0.0,0.0,0.0
2024-02-26 21:00:00,144.1773439275052,26.73491384658539,60.0,117.44243008091982,0.0,0.0,0.0
2024-02-26 22:00:00,144.1773439275052,11.65682937730145,60.0,132.52051455020376,0.0,0.0,0.0
2024-02-26 23:00:00,46.13675005680167,4.60967726008783,60.0,41.52707279671384,0.0,0.0,0.0
2024-02-27 00:00:00,46.13675005680167,0.15866142033200686,60.0,45.97808863646966,0.0,0.0,0.0
2024-02-27 01:00:00,46.13675005680167,0.5377940202605747,60.0,45.59895603654109,0.0,0.0,0.0
2024-02-27 02:00:00,46.13675005680167,1.6532899650366728,60.0,44.483460091765,0.0,0.0,0.0
2024-02-27 03:00:00,46.13675005680167,4.60967726008783,60.0,41.52707279671384,0.0,0.0,0.0
2024-02-27 04:00:00,46.13675005680167,11.65682937730145,60.0,34.47992067950022,0.0,0.0,0.0
2024-02-27 05:00:00,46.13675005680167,26.73491384658539,60.0,19.401836210216278,0.0,0.0,0.0
2024-02-27 06:00:00,173.01281271300624,55.61162270682678,60.0,117.40119000617946,0.0,0.0,0.0
2024-02-27 07:00:00,576.7093757100208,104.91577085461473,60.0,471.7936048554061,0.0,0.0,0.0
2024-02-27 08:00:00,576.7093757100208,179.51651708831346,60.0,397.1928586217074,0.0,0.0,0.0
2024-02-27 09:00:00,576.7093757100208,278.58419952492386,60.0,298.12517618509696,0.0,0.0,0.0
2024-02-27 10:00:00,461.36750056801674,392.10012217908996,60.0,69.26737838892677,0.0,0.0,0.0
2024-02-27 11:00:00,461.36750056801674,500.5251493278201,97.14820736935386,0.0,0.0,39.15764875980335,0.0
2024-02-27 12:00:00,461.36750056801674,579.4864155899323,209.20564923449314,0.0,0.0,118.1189150219156,0.0
2024-02-27 13:00:00,461.36750056801674,608.4838344827585,348.77245808983105,0.0,0.0,147.1163339147418,0.0
2024-02-27 14:00:00,461.36750056801674,579.4864155899323,460.8298999549703,0.0,0.0,118.1189150219156,0.0
2024-02-27 15:00:00,461.36750056801674,500.5251493278201,497.9781073243241,0.0,0.0,39.15764875980335,0.0
2024-02-27 16:00:00,461.36750056801674,392.10012217908996,424.9638795717464,0.0,0.0,0.0,69.26737838892677
2024-02-27 17:00:00,461.36750056801674,278.58419952492386,232.29336305827835,0.0,0.0,0.0,182.78330104309288
2024-02-27 18:00:00,346.0256254260125,179.51651708831346,60.00000000000003,3.0572724393569786,0.0,0.0,163.45183589834204
2024-02-27 19:00:00,346.0256254260125,104.91577085461473,60.0,241.10985457139773,0.0,0.0,2.6963201038669063e-14
2024-02-27 20:00:00,144.1773439275052,55.61162270682678,60.0,88.56572122067843,0.0,0.0,0.0
2024-02-27 21:00:00,144.1773439275052,26.73491384658539,60.0,117.44243008091982,0.0,0.0,0.0
2024-02-27 22:00:00,144.1773439275052,11.65682937730145,60.0,132.52051455020376,0.0,0.0,0.0
2024-02-27 23:00:00,46.13675005680167,4.60967726008783,60.0,41.52707279671384,0.0,0.0,0.0
2024-02-28 00:00:00,46.13675005680167,0.15866142033200686,60.0,45.97808863646966,0.0,0.0,0.0
2024-02-28 01:00:00,46.13675005680167,0.5377940202605747,60.0,45.59895603654109,0.0,0.0,0.0
2024-02-28 02:00:00,46.13675005680167,1.6532899650366728,60.0,44.483460091765,0.0,0.0,0.0
2024-02-28 03:00:00,46.13675005680167,4.60967726008783,60.0,41.52707279671384,0.0,0.0,0.0
2024-02-28 04:00:00,46.13675005680167,11.65682937730145,60.0,34.47992067950022,0.0,0.0,0.0
2024-02-28 05:00:00,46.13675005680167,26.73491384658539,60.0,19.401836210216278,0.0,0.0,0.0
2024-02-28 06:00:00,173.01281271300624,55.61162270682678,60.0,117.40119000617946,0.0,0.0,0.0
2024-02-28 07:00:00,576.7093757100208,104.91577085461473,60.0,471.7936048554061,0.0,0.0,0.0
2024-02-28 08:00:00,576.7093757100208,179.51651708831346,60.0,397.1928586217074,0.0,0.0,0.0
2024-02-28 09:00:00,576.7093757100208,278.58419952492386,60.0,298.12517618509696,0.0,0.0,0.0
2024-02-28 10:00:00,461.36750056801674,392.10012217908996,60.0,69.26737838892677,0.0,0.0,0.0
2024-02-28 11:00:00,461.36750056801674,500.5251493278201,97.14820736935386,0.0,0.0,39.15764875980335,0.0
2024-02-28 12:00:00,461.36750056801674,579.4864155899323,209.20564923449314,0.0,0.0,118.1189150219156,0.0
2024-02-28 13:00:00,461.36750056801674,608.4838344827585,348.77245808983105,0.0,0.0,147.1163339147418,0.0
2024-02-28 14:00:00,461.36750056801674,579.4864155899323,460.8298999549703,0.0,0.0,118.1189150219156,0.0
2024-02-28 15:00:00,461.36750056801674,500.5251493278201,497.9781073243241,0.0,0.0,39.15764875980335,0.0
2024-02-28 16:00:00,461.36750056801674,392.10012217908996,424.9638795717464,0.0,0.0,0.0,69.26737838892677
2024-02-28 17:00:00,461.36750056801674,278.58419952492386,232.29336305827835,0.0,0.0,0.0,182.78330104309288
2024-02-28 18:00:00,346.0256254260125,179.51651708831346,60.00000000000003,3.0572724393569786,0.0,0.0,163.45183589834204
2024-02-28 19:00:00,346.0256254260125,104.91577085461473,60.0,241.10985457139773,0.0,0.0,2.6963201038669063e-14
2024-02-28 20:00:00,144.1773439275052,55.61162270682678,60.0,88.56572122067843,0.0,0.0,0.0
2024-02-28 21:00:00,144.1773439275052,26.73491384658539,60.0,117.44243008091982,0.0,0.0,0.0
2024-02-28 22:00:00,144.1773439275052,11.65682937730145,60.0,132.52051455020376,0.0,0.0,0.0
2024-02-28 23:00:00,46.13675005680167,4.60967726008783,60.0,41.52707279671384,0.0,0.0,0.0
2024-02-29 00:00:00,46.13675005680167,0.15866142033200686,60.0,45.97808863646966,0.0,0.0,0.0
2024-02-29 01:00:00,46.13675005680167,0.5377940202605747,60.0,45.59895603654109,0.0,0.0,0.0
2024-02-29 02:00:00,46.13675005680167,1.6532899650366728,60.0,44.483460091765,0.0,0.0,0.0
2024-02-29 03:00:00,46.13675005680167,4.60967726008783,60.0,41.52707279671384,0.0,0.0,0.0
2024-02-29 04:00:00,46.13675005680167,11.65682937730145,60.0,34.47992067950022,0.0,0.0,0.0
2024-02-29 05:00:00,46.13675005680167,26.73491384658539,60.0,19.401836210216278,0.0,0.0,0.0
2024-02-29 06:00:00,173.01281271300624,55.61162270682678,60.0,117.40119000617946,0.0,0.0,0.0
2024-02-29 07:00:00,576.7093757100208,104.91577085461473,60.0,471.7936048554061,0.0,0.0,0.0
2024-02-29 08:00:00,576.7093757100208,179.51651708831346,60.0,397.1928586217074,0.0,0.0,0.0
2024-02-29 09:00:00,576.7093757100208,278.58419952492386,60.0,298.12517618509696,0.0,0.0,0.0
2024-02-29 10:00:00,461.36750056801674,392.10012217908996,60.0,69.26737838892677,0.0,0.0,0.0
2024-02-29 11:00:00,461.36750056801674,500.5251493278201,97.14820736935386,0.0,0.0,39.15764875980335,0.0
2024-02-29 12:00:00,461.36750056801674,579.4864155899323,209.20564923449314,0.0,0.0,118.1189150219156,0.0
2024-02-29 13:00:00,461.36750056801674,608.4838344827585,348.77245808983105,0.0,0.0,147.1163339147418,0.0
2024-02-29 14:00:00,461.36750056801674,579.4864155899323,460.8298999549703,0.0,0.0,118.1189150219156,0.0
2024-02-29 15:00:00,461.36750056801674,500.5251493278201,497.9781073243241,0.0,0.0,39.15764875980335,0.0
2024-02-29 16:00:00,461.36750056801674,392.10012217908996,424.9638795717464,0.0,0.0,0.0,69.26737838892677
2024-02-29 17:00:00,461.36750056801674,278.58419952492386,232.29336305827835,0.0,0.0,0.0,182.78330104309288
2024-02-29 18:00:00,346.0256254260125,179.51651708831346,60.00000000000003,3.0572724393569786,0.0,0.0,163.45183589834204
2024-02-29 19:00:00,346.0256254260125,104.91577085461473,60.0,241.10985457139773,0.0,0.0,2.6963201038669063e-14
2024-02-29 20:00:00,144.1773439275052,55.61162270682678,60.0,88.56572122067843,0.0,0.0,0.0
2024-02-29 21:00:00,144.1773439275052,26.73491384658539,60.0,117.44243008091982,0.0,0.0,0.0
2024-02-29 22:00:00,144.1773439275052,11.65682937730145,60.0,132.52051455020376,0.0,0.0,0.0
2024-02-29 23:00:00,46.13675005680167,4.60967726008783,60.0,41.52707279671384,0.0,0.0,0.0
2024-03-01 00:00:00,46.136750056801674,0.23851987339229905,60.0,45.898230183409375,0.0,0.0,0.0
2024-03-01 01:00:00,46.136750056801674,0.8084798519719975,60.0,45.32827020482968,0.0,0.0,0.0
2024-03-01 02:00:00,46.136750056801674,2.485434154794054,60.0,43.65131590200762,0.0,0.0,0.0
2024-03-01 03:00:00,46.136750056801674,6.929848693871212,60.0,39.20690136293046,0.0,0.0,0.0
2024-03-01 04:00:00,46.136750056801674,17.524017252659657,60.0,28.612732804142016,0.0,0.0,0.0
2024-03-01 05:00:00,46.136750056801674,40.191296992663894,60.0,5.94545306413778,0.0,0.0,0.0
2024-03-01 06:00:00,173.01281271300624,83.60241058863618,60.0,89.41040212437007,0.0,0.0,0.0
2024-03-01 07:00:00,576.7093757100208,157.722629286522,60.0,418.98674642349886,0.0,0.0,0.0
2024-03-01 08:00:00,576.7093757100208,269.8718871804607,60.0,306.8374885295601,0.0,0.0,0.0
2024-03-01 09:00:00,576.7093757100208,418.80293180745747,60.0,157.90644390256335,0.0,0.0,0.0
2024-03-01 10:00:00,461.36750056801674,589.4543947959032,181.5138972531587,0.0,0.0,128.0868942278865,0.0
2024-03-01 11:00:00,461.36750056801674,752.4525810843858,457.661451450727,0.0,0.0,291.08508051636903,0.0
2024-03-01 12:00:00,461.36750056801674,871.1571230727526,846.4220220353948,0.0,0.0,409.78962250473586,0.0
2024-03-01 13:00:00,461.36750056801674,914.7497032258065,1181.8555442888883,0.0,99.8042246931845,353.5779779646052,0.0
2024-03-01 14:00:00,461.36750056801674,871.1571230727526,1199.0688863742373,0.0,391.6451667936241,18.144455711111732,0.0
2024-03-01 15:00:00,461.36750056801674,752.4525810843858,1199.9522183195857,0.0,290.15396689060634,0.9311136257626913,0.0
2024-03-01 16:00:00,461.36750056801674,589.4543947959032,1199.9975480017474,0.0,128.03911254747214,0.04778168041434583,0.0
2024-03-01 17:00:00,461.36750056801674,418.80293180745747,1155.1305530330083,0.0,0.0,0.0,42.56456876055927
2024-03-01 18:00:00,346.0256254260125,269.8718871804607,1074.857464635602,0.0,0.0,0.0,76.15373824555178
2024-03-01 19:00:00,346.0256254260125,157.722629286522,876.3686786240407,0.0,0.0,0.0,188.3029961394905
2024-03-01 20:00:00,144.1773439275052,83.60241058863618,812.517092469476,0.0,0.0,0.0,60.57493333886903
2024-03-01 21:00:00,144.1773439275052,40.191296992663894,702.9061747390529,0.0,0.0,0.0,103.98604693484131
2024-03-01 22:00:00,144.1773439275052,17.524017252659657,569.4018462290956,0.0,0.0,0.0,126.65332667484554
2024-03-01 23:00:00,46.136750056801674,6.929848693871212,528.0741434609555,0.0,0.0,0.0,39.20690136293046
2024-03-02 00:00:00,47.332591519378624,0.23851987339229905,478.4326332301316,0.0,0.0,0.0,47.094071645986325
2024-03-02 01:00:00,47.332591519378624,0.8084798519719975,429.3919135684586,0.0,0.0,0.0,46.52411166740663
2024-03-02 02:00:00,47.332591519378624,2.485434154794054,382.1188589497648,0.0,0.0,0.0,44.84715736458457
2024-03-02 03:00:00,47.332591519378624,6.929848693871212,339.530628600888,0.0,0.0,0.0,40.40274282550741
2024-03-02 04:00:00,47.332591519378624,17.524017252659657,308.10963243918286,0.0,0.0,0.0,29.808574266718967
2024-03-02 05:00:00,47.332591519378624,40.191296992663894,300.58204705701195,0.0,0.0,0.0,7.141294526714731
2024-03-02 06:00:00,177.4972181976698,83.60241058863618,201.6082295543936,0.0,0.0,0.0,93.89480760903363
2024-03-02 07:00:00,591.6573939922328,157.722629286522,60.0,299.5934024609544,0.0,0.0,134.34136224475637
2024-03-02 08:00:00,591.6573939922328,269.8718871804607,60.0,321.78550681177205,0.0,0.0,0.0
2024-03-02 09:00:00,591.6573939922328,418.80293180745747,60.0,172.8544621847753,0.0,0.0,0.0
2024-03-02 10:00:00,473.3259151937862,589.4543947959032,170.16914902652817,0.0,0.0,116.12847960211701,0.0
2024-03-02 11:00:00,473.3259151937862,752.4525810843858,434.971954997466,0.0,0.0,279.12666589059955,0.0
2024-03-02 12:00:00,473.3259151937862,871.1571230727526,812.3877773555034,0.0,0.0,397.8312078789664,0.0
2024-03-02 13:00:00,473.3259151937862,914.7497032258065,1180.1090190985744,0.0,53.81156538752367,387.61222264449657,0.0
2024-03-02 14:00:00,473.3259151937862,871.1571230727526,1198.9792604615986,0.0,377.9402269775408,19.890980901425564,0.0
2024-03-02 15:00:00,473.3259151937862,752.4525810843858,1199.9476190133398,0.0,278.1059263521982,1.020739538401358,0.0
2024-03-02 16:00:00,473.3259151937862,589.4543947959032,1199.9973119805197,0.0,116.07609861545683,0.052380986660182316,0.0
2024-03-02 17:00:00,473.3259151937862,418.80293180745747,1142.5250412044134,0.0,0.0,0.0,54.52298338632875
2024-03-02 18:00:00,354.9944363953396,269.8718871804607,1052.7979959514817,0.0,0.0,0.0,85.12254921487892
2024-03-02 19:00:00,354.9944363953396,157.722629286522,844.8552530843951,0.0,0.0,0.0,197.27180710881763
2024-03-02 20:00:00,147.9143484980582,83.60241058863618,777.0645182400281,0.0,0.0,0.0,64.31193790942201
2024-03-02 21:00:00,147.9143484980582,40.191296992663894,663.5144518198027,0.0,0.0,0.0,107.7230515053943
2024-03-02 22:00:00,147.9143484980582,17.524017252659657,526.0709746200431,0.0,0.0,0.0,130.39033124539853
2024-03-02 23:00:00,47.332591519378624,6.929848693871212,483.4827442711663,0.0,0.0,0.0,40.40274282550741
2024-03-03 00:00:00,47.33259151937862,0.23851987339229905,433.84123404034244,0.0,0.0,0.0,47.09407164598632
2024-03-03 01:00:00,47.33259151937862,0.8084798519719975,384.80051437866945,0.0,0.0,0.0,46.52411166740662
2024-03-03 02:00:00,47.33259151937862,2.485434154794054,337.5274597599756,0.0,0.0,0.0,44.84715736458456
2024-03-03 03:00:00,47.33259151937862,6.929848693871212,294.93922941109884,0.0,0.0,0.0,40.4027428255074
2024-03-03 04:00:00,47.33259151937862,17.524017252659657,263.5182332493937,0.0,0.0,0.0,29.80857426671896
2024-03-03 05:00:00,47.33259151937862,40.191296992663894,255.9906478672228,0.0,0.0,0.0,7.141294526714724
2024-03-03 06:00:00,177.4972181976698,83.60241058863618,157.01683036460446,0.0,0.0,0.0,93.89480760903363
2024-03-03 07:00:00,591.6573939922328,157.722629286522,60.0,341.8965181090106,0.0,0.0,92.03824659670019
2024-03-03 08:00:00,591.6573939922328,269.8718871804607,60.0,321.78550681177205,0.0,0.0,0.0
2024-03-03 09:00:00,591.6573939922328,418.80293180745747,60.0,172.8544621847753,0.0,0.0,0.0
2024-03-03 10:00:00,473.3259151937862,589.4543947959032,170.16914902652817,0.0,0.0,116.12847960211701,0.0
2024-03-03 11:00:00,473.3259151937862,752.4525810843858,434.971954997466,0.0,0.0,279.12666589059955,0.0
2024-03-03 12:00:00,473.3259151937862,871.1571230727526,812.3877773555034,0.0,0.0,397.8312078789664,0.0
2024-03-03 13:00:00,473.3259151937862,914.7497032258065,1180.1090190985744,0.0,53.81156538752367,387.61222264449657,0.0
2024-03-03 14:00:00,473.3259151937862,871.1571230727526,1198.9792604615986,0.0,377.9402269775408,19.890980901425564,0.0
2024-03-03 15:00:00,473.3259151937862,752.4525810843858,1199.9476190133398,0.0,278.1059263521982,1.020739538401358,0.0
2024-03-03 16:00:00,473.3259151937862,589.4543947959032,1199.9973119805197,0.0,116.07609861545683,0.052380986660182316,0.0
2024-03-03 17:00:00,473.3259151937862,418.80293180745747,1142.5250412044134,0.0,0.0,0.0,54.52298338632875
2024-03-03 18:00:00,354.9944363953396,269.8718871804607,1052.7979959514817,0.0,0.0,0.0,85.12254921487892
2024-03-03 19:00:00,354.9944363953396,157.722629286522,844.8552530843951,0.0,0.0,0.0,197.27180710881763
2024-03-03 20:00:00,147.9143484980582,83.60241058863618,777.0645182400281,0.0,0.0,0.0,64.31193790942201
2024-03-03 21:00:00,147.9143484980582,40.191296992663894,663.5144518198027,0.0,0.0,0.0,107.7230515053943
2024-03-03 22:00:00,147.9143484980582,17.524017252659657,526.0709746200431,0.0,0.0,0.0,130.39033124539853
2024-03-03 23:00:00,47.33259151937862,6.929848693871212,483.4827442711663,0.0,0.0,0.0,40.4027428255074
2024-03-04 00:00:00,47.33259151937862,0.23851987339229905,433.84123404034244,0.0,0.0,0.0,47.09407164598632
2024-03-04 01:00:00,47.33259151937862,0.8084798519719975,384.80051437866945,0.0,0.0,0.0,46.52411166740662
2024-03-04 02:00:00,47.33259151937862,2.485434154794054,337.5274597599756,0.0,0.0,0.0,44.84715736458456
2024-03-04 03:00:00,47.33259151937862,6.929848693871212,294.93922941109884,0.0,0.0,0.0,40.4027428255074
2024-03-04 04:00:00,47.33259151937862,17.524017252659657,263.5182332493937,0.0,0.0,0.0,29.80857426671896
2024-03-04 05:00:00,47.33259151937862,40.191296992663894,255.9906478672228,0.0,0.0,0.0,7.141294526714724
2024-03-04 06:00:00,177.4972181976698,83.60241058863618,157.01683036460446,0.0,0.0,0.0,93.89480760903363
2024-03-04 07:00:00,591.6573939922328,157.722629286522,60.0,341.8965181090106,0.0,0.0,92.03824659670019
2024-03-04 08:00:00,591.6573939922328,269.8718871804607,60.0,321.78550681177205,0.0,0.0,0.0
2024-03-04 09:00:00,591.6573939922328,418.80293180745747,60.0,172.8544621847753,0.0,0.0,0.0
2024-03-04 10:00:00,473.3259151937862,589.4543947959032,170.16914902652817,0.0,0.0,116.12847960211701,0.0
2024-03-04 11:00:00,473.3259151937862,752.4525810843858,434.971954997466,0.0,0.0,279.12666589059955,0.0
2024-03-04 12:00:00,473.3259151937862,871.1571230727526,812.3877773555034,0.0,0.0,397.8312078789664,0.0
2024-03-04 13:00:00,473.3259151937862,914.7497032258065,1180.1090190985744,0.0,53.81156538752367,387.61222264449657,0.0
2024-03-04 14:00:00,473.3259151937862,871.1571230727526,1198.9792604615986,0.0,377.9402269775408,19.890980901425564,0.0
2024-03-04 15:00:00,473.3259151937862,752.4525810843858,1199.9476190133398,0.0,278.1059263521982,1.020739538401358,0.0
2024-03-04 16:00:00,473.3259151937862,589.4543947959032,1199.9973119805197,0.0,116.07609861545683,0.052380986660182316,0.0
2024-03-04 17:00:00,473.3259151937862,418.80293180745747,1142.5250412044134,0.0,0.0,0.0,54.52298338632875
2024-03-04 18:00:00,354.9944363953396,269.8718871804607,1052.7979959514817,0.0,0.0,0.0,85.12254921487892
2024-03-04 19:00:00,354.9944363953396,157.722629286522,844.8552530843951,0.0,0.0,0.0,197.27180710881763
2024-03-04 20:00:00,147.9143484980582,83.60241058863618,777.0645182400281,0.0,0.0,0.0,64.31193790942201
2024-03-04 21:00:00,147.9143484980582,40.191296992663894,663.5144518198027,0.0,0.0,0.0,107.7230515053943
2024-03-04 22:00:00,147.9143484980582,17.524017252659657,526.0709746200431,0.0,0.0,0.0,130.39033124539853
2024-03-04 23:00:00,47.33259151937862,6.929848693871212,483.4827442711663,0.0,0.0,0.0,40.4027428255074
2024-03-05 00:00:00,47.33259151937862,0.23851987339229905,433.84123404034244,0.0,0.0,0.0,47.09407164598632
2024-03-05 01:00:00,47.33259151937862,0.8084798519719975,384.80051437866945,0.0,0.0,0.0,46.52411166740662
2024-03-05 02:00:00,47.33259151937862,2.485434154794054,337.5274597599756,0.0,0.0,0.0,44.84715736458456
2024-03-05 03:00:00,47.33259151937862,6.929848693871212,294.93922941109884,0.0,0.0,0.0,40.4027428255074
2024-03-05 04:00:00,47.33259151937862,17.524017252659657,263.5182332493937,0.0,0.0,0.0,29.80857426671896
2024-03-05 05:00:00,47.33259151937862,40.191296992663894,255.9906478672228,0.0,0.0,0.0,7.141294526714724
2024-03-05 06:00:00,177.4972181976698,83.60241058863618,157.01683036460446,0.0,0.0,0.0,93.89480760903363
2024-03-05 07:00:00,591.6573939922328,157.722629286522,60.0,341.8965181090106,0.0,0.0,92.03824659670019
2024-03-05 08:00:00,591.6573939922328,269.8718871804607,60.0,321.78550681177205,0.0,0.0,0.0
2024-03-05 09:00:00,591.6573939922328,418.80293180745747,60.0,172.8544621847753,0.0,0.0,0.0
2024-03-05 10:00:00,473.3259151937862,589.4543947959032,170.16914902652817,0.0,0.0,116.12847960211701,0.0
2024-03-05 11:00:00,473.3259151937862,752.4525810843858,434.971954997466,0.0,0.0,279.12666589059955,0.0
